,id,normalize,posicionamento
1221,"1,18202924662727E+018", é que o problema pra ele sempre está em terceiros nunca nele emocionante essa perfeição é um deus,
1222,"1,182725711767E+018", ariana nicki e normani foi eu que pedi sim,
1223,"1,18131592041908E+018", queremos rocket league,
1224,"1,18319414355367E+018", força fils,
1225,"1,18067374948762E+018", tá lindo isso aqui,
1226,"1,18318028526714E+018",sim inclusive tenho ,
1227,"1,18127466446473E+018",caralho é só noticia ruim vsf menor,
1228,"1,18157708942368E+018",bem assim ,
1229,"1,1775769614698E+018", hahahahahahaha e quem será o pai o soldadinho ou o ken mas tb depois do quase possivel menagi bem que a deluca poderia ser o pai hahahahahaha,
1230,"1,17910710519171E+018", sempre da tempo de mudar pra biblioteconomia,
1231,"1,14315483575744E+018",parabéns meu pai meu herói o meu exemplo de homem guerreiro te amo pai e te desejo neste dia muita saúde felicidades paz sucesso prosperidade e muitos anos de vida❤🎊🎂🍰🎉🙏 em sao luis ilha do amor ,
1232,"1,18320523995403E+018", o cara em questão estava fora de si agiu de forma super mal educada e sem ética trab…,
1233,"1,18405379105585E+018",podem soltar até 190 mil presos nos próximos diassão deuses do olimponunca se esqueça também de quem esvaziou as manifestações pela lavatoga e que no caso de um pedido de impeachment o flávio bolsonaro vai fazer de tudo para frustrar a votaçãoprisaoem2ainstanciasim,
1234,"1,18241642888193E+018", sim 4h de aula n aguento mais,
1235,"1,17702811285867E+018", mas vamos,
1236,"1,18197895042948E+018", a petrobras não é e nunca foi um custo pro governo federal ao contrário é uma empresa de economia mista sustentável que gera lucros e receitas para o governo acionistas e demais cidadãos do país os maiores custos do governo são as aposentadorias de políticos com 2 mandatos,direita
1237,"1,17915324784566E+018", obrigado por trazer meus vikings sua linda,
1238,"1,1824438562327E+018", qual a novidade,
1239,"1,1802546618797E+018",é horrível sentir ciúmes de algm que não é nada seu e tu não tem o direito de fala nada,
1240,"1,16383351927935E+018", vc não tem vontade de saber o porque de não haver investigação sobre qualquer questão que envolve o presidente seus filhos ou seus ministros não tem a curiosidade de saber o que o queiroz tem para falar porque o filho dele não responde as movimentações de valores suspeitos,esquerda
1241,"1,18198546745939E+018", olha aí  vempromengao,
1242,"1,07266318652714E+018",antes todas se juntaram pra votar na bia por não ter afinidade agora são amigas 🤔 afs ranço dessa bia😒 peladaoabordo,
1243,"1,18274951130484E+018",damaresnopanico vem debater com a damaresnão ia aguentar meia horaaproveita e já leia meu livro sobre o ódio dos fundamentalistas nas redes sociais ,
1244,"1,18198976475029E+018",estou pronto para convocar as pessoas para as manifestações dia 101 assim que o declarar publicamente ser favorável ao impeachment do dias tofoli e o gilmar mendes afinal a direita precisa se unir,direita
1245,"1,16937262175188E+018",resultado final da campanha nacional de filiação realizada pelo psl no dia 17 de agosto ,
1246,"1,18313280808625E+018", 🇧🇷 patriotas 💚💛 64 replay 🔄 e   ,
1247,"1,14785669800418E+018", o cérebro do lobinho foi invadido por hackers,
1248,"1,18303151637449E+018",feliz dia das crianças ,
1249,"1,18195693187285E+018", publi ,
1250,"1,17705765775E+018", tá na hora de instituirmos o recal e podermos retirar o voto e outras formas de destituição uma eleição direta para presidência da câmara e senado também seria muito razoável,
1251,"1,18677400246916E+018",aprovada a nova previdência o primeiro paso para o brasil voltar a crescer parabéns presidente parabéns ministro paulo guedes parabéns 🇧🇷🇧🇷,direita
1252,"1,18705296944074E+018",estive há pouco em uma reunião com o ministro da saúde luiz henrique mandeta para tratar de assuntos relacionados ao hospital das clínicas de sp um dos maiores e mais importantes hospitais do país ,
1253,"1,18313415287235E+018", eu mandei um vídeo da praia de guarajuba ba verdadeiro sem cortes feito de uma forma indiscutível para fale news baiano…,
1254,"1,17007442689916E+018", aa canastra quero ❤️,
1255,"1,1816325662075E+018", só pq o neybosta falou agora ele e um grande goleiro ele sempre foi só foi apresentado agora para esse cara,
1256,"1,1831819228115E+018",entao me ajude a segurar esa bara que é gostar de voce,
1257,"1,17083029802574E+018", e as investigações que foram suspensas pelo stf ele tem algo a falar,
1258,"7,80203178956579E+017", authenticgames,
1259,"1,17924763206305E+018",ortoplus centro de odontologia no gogle ,
1260,3920744114, estou super feliz com as novidades parabéns e felicidades sempre bjs,
1261,"1,1823950288382E+018", quem precisa do seu acordo enfia no cúu essa ocde,
1262,"1,15420754174591E+018", tenho repulsa às pessoas da esquerda sejam brasileiros ou estrangeiros,direita
1263,"1,18319021034929E+018", poder de me beijar,
1264,"1,18239894646499E+018", 3 coisas que eu amei nesse video1 o cabelo imaginário2 o leque de papel3 o olhar mortal que ele da pra tiriça que es…,
1265,"1,18270498111743E+018",quase meu anjo ,
1266,"1,18266669840045E+018", vergonha é ter expresidente presovergonha é sair pela porta dos fundos por impeachmentvergonha é candidato fingi…,direita
1267,"1,09674949401482E+018", rua javari  juventusbrasil,
1268,"1,1830091194118E+018",também não é a pessoa perfeita para o cargo ,
1269,"1,17732092290417E+018", a repercussão dessa fala junto a imprensa internacional está entre o péssimo e o humilhante os coments no twet do tom elis do el país estão bombando,
1270,"1,18202284964678E+018",tira a mão de mim quero te solta vou fazer assim que é pra não te machucar,
1271,"1,18320119537833E+018",sla k ,
1272,"1,18245939326008E+018",ele mesmo o nhonho o mais hipócrita dos hipócritas ,
1273,"1,18209822165452E+018", fofinhos,
1274,"1,17688438003752E+018", carile fala que precisa de jogadores cascudos  talvez o jogador com maior experiência em libertadores do elenco seja o boseli não escalar o jogador me parece falta de coerência,
1275,"3,39234672942907E+017",essas pessoas acabaram de visualizar seu perfil ,
1276,"1,18314873969281E+018",a corrupção está certa é justiça a católica aos poucos vai acabando ,
1277,"1,1831530563572E+018",pra hoje eu só queria um temaki e um vinho gelado,
1278,"1,18200554753457E+018",esse mês a doação vai para o instituto irmã dulce obras sociais que representa a continuidade do trabalho que a irmã fez pelos mais pobres ao longo de sua vida,
1279,"1,17471394083784E+018", nossa o analfabeto tentando lacrar com o seu gado vai cagar seu idiota,
1280,"1,18247740291355E+018", no brasil são cerca de mil novos casos de tuberculose multirresistente por ano o brasil tem a meta de tratar cerca de 8 mil…,
1281,"1,18306933821713E+018",parabéns e muitas felicidades a escola técnica virgínia patrick chega aos 3 anos de idade consagrada pela qualidade confiança e segurança é o lugar certo na formação da cidadania preservando a democracia entre professores e alunos ,
1282,"1,17808838467118E+018", senador estamos aguardando a aprovação da reforma da previdência é urgente para o brasil,direita
1283,"1,18308134845564E+018", voce vai ser so minha olha a minha rola ai,
1284,"1,13485288735866E+018", ⚽🏆 ,
1285,"1,18300537092885E+018",aí você encontra com um amigo que não via há 15 anos e é como se fosse ontem a conversa continua de onde parou obrigado meu irmão pela calorosa recepção direto do tororó em reserva santa mônica ,
1286,"1,18209976982253E+018", ibge “inflação negativa em 004 menor taxa para setembro desde 198” vamos em frente nova previdência reformas estruturais,direita
1287,"1,17732481913164E+018", around 650 milion adults are obese an epidemic caused in part by ultraprocessed fods that are stufed with sugar saturated…,
1288,"1,18117155948402E+018", finalmente alguém que ama e conhece deus verdadeiramente e principalmente mostra o que é o valor que jesus tentou ensinar ou talvez ele tenha conseguido mas hoje é que tá difícil pro povo que tem a necessidade emocional de aparecer e chamar atenção rsrsrs,
1289,"1,18262845565094E+018", eu vivi pra ver a imprensa brasileira ser desmentida pela✔️embaixada americana ✔️secretário de estado mike pompeo…,
1290,"1,18210447942187E+018", erro foi alguém ter colocado esse cara ali,
1291,"1,12744261991372E+018", turco durante uma entrevista carile deu a entender que com a chegada do everaldo poderia utilizar o clayson como meia mencionando suas atuações na ponte preta o que você acha,
1292,"1,06209449921052E+018",adicionei um vídeo a uma playlist amor clipe oficial  isaias sad,
1293,"1,18313102651789E+018",agora to com vontade de sair,
1294,"1,18279773770586E+018", o dodle do gogle de hoje é em homenagem a maria firmina dos reis a primeira mulher negra a publicar um romance em…,
1295,"1,18246693545753E+018", kk,
1296,"1,17484034290823E+018",aquele que luta com monstros deve acautelarse para não tornarse também um monstro quando se olha muito tempo para um abismo o abismo olha de volta para você✓friedrich nietzsche,
1297,"1,18213235222455E+018", ok,
1298,"1,18306340291631E+018", trump evermore😇💖😇k17,
1299,"1,18318762667061E+018", penitenciárias privadas quanto mais presos mais dinheiro para os concessionários quanto pior o tratamento do sistema maior lucro,esquerda
1300,"1,18022315845817E+018", saiu mais de 3 notas esse ano falando que se a yge que se erguer ela precisa focar em blackpink e da o que as meninas mer…,
1301,"1,18703878964824E+018",detalhe o cartaz foi bordado pela pontos de luta grupo de bordadeiras de bh,
1302,"1,16396133730064E+018", a partir da permanência destas pessoas nas universidades é que elas próprias podem formular políticas públicas porque elas…,
1303,"1,18313915662249E+018", ouvi dizer que a esquerda anda espalhando que o presidente foi vaiado no santuário de aparecida ele não foi,direita
1304,"1,18208203450583E+018", oioioi ,
1305,"1,18313096990739E+018", eu respondendo rápido depois de ter sido ignorado 5 horas k ,
1306,"1,18320584793099E+018",esse que vos fala na versão anos 80 o tempo corre ágil as décadas vão dizendo adeus e assim prossegue a maravilhosa jornada por esse mundão de meu pai amém 🙏 ,
1307,"1,18131002275788E+018",amei demais que avenida brasil voltou😍,
1308,"1,18011901515233E+018", ótimo notícia porém o congresso está contaminado e com rabo preso com stf não acredito que está pec vai caminhar e continuaremos com alguns ministros corruptos e defensores de criminosos no controle do país,
1309,"1,09629274373374E+018", se o votar contra a criminalização da homofobia ou algum ministro pedir vistas adiando o processo será a confirmacao da homofobia,esquerda
1310,"1,16412643125066E+018", leve umas carteiras de trabalho não fica um na frente,
1311,"1,1831428564474E+018",terminou ,
1312,"1,1030010208824E+018", kk,
1313,"1,18319205642193E+018", vídeo – bolsonaro é vaiado em aparecida ,
1314,"1,18315330508782E+018", quem te crítica nao conhece a fome o desemprego a falta de ter algo sempre será lembrado ❤,
1315,"1,18308050885245E+018",carlinemonafestajuninajpg ,
1316,"1,13772205485639E+018", 🚨101 wek giveaway🚨here’s your chance to bost your bankrol before 101 wek we’re giving away €20 to 5 random fol…,
1317,"1,18311560253955E+018",não sei pq eu insisto ainda,
1318,"1,09539749162797E+018", cultura de universitário é ver sua saga de livros inteira por 75 conto e não ter 10 nem pro salgado caro da facul,
1319,"1,17257012044462E+018", um órgão de imprensa inglês publica com toda fidelidade o que estou pensando peço a todos e todas que compartilhem ao máx…,
1320,"1,18273843429057E+018",o min da infraestrutura negocia r 4 bilhões extra para obras públicasna alesp propus um pl que obriga o estado a contratar um seguro anticorrupção para toda obra pública e objetiva que toda obra tenha o valor a qualidade e o prazo estimado na licitação ,
1321,"1,18245441967953E+018", eu depois de beijar a boquinha que eu sempre quis ,
1322,"1,17592864458747E+018",a favela fala que quem atirou foi a polícia se fosse os traficantes eles estavam gritando por justiça em plena comunidade todo mundo sabe que eles atiram pra botar a culpa na polícia fala isso globo fantastico,direita
1323,"1,17983324244013E+018", parece que o povo vive constantemente em surto psicótico,
1324,"1,18275123869538E+018", índice abcr de setembro aponta alta de 32 no fluxo de rodovias concedidas corredores importantes na comparação com m…,
1325,"1,18319123943854E+018",brasil um país de partido sem partidários,
1326,"1,08915661467698E+018", fernando pimentel do pt é o culpado rameira maldita,direita
