,tags,text
2608,0, esquerda cala sobre oleo no mar ambientalistas greta e francisco que tocam trombetas estridentes de jerico sobre amaz
2609,1,dating
2610,1, este video esta circulando na midia brasileira de forma negativa e desrespeitosa no lugar da palavra combate volta do desemprego
2611,1,desejo sucesso que a verdade prevaleca
2612,1, vera magalhaes vc nao sabe ouvir vc interrompe esse e seu modus operandi nao sabe argumentar e fica atrapalhando mandou bem rodrigo adoro seus argumentos
2613,1,embora ninguem possa voltar atras e fazer um novo comeco qualquer um pode comecar agora e fazer um novo fim
2614,1,ana carolina nao combina cantando as musicas do zeca altashoras
2615,1,zeca pagodinho e bom demais altashoras
2616,1, nao por isso canta muito mesmo
2617,1, e canta mesmo ta no dna
2618,1,to impressionada como a maria rita ta gorda altashoras
2619,1,sabado preguicoso
2620,1, ja que voce nao teve o minimo de dignidade de ouvir ninguem citado ai vai a resposta 
2621,1, quem te segue ha bastante tempo sabe nem esquenta tmj 
2622,1, vish queima as provas 
2623,1, ai sim 
2624,1, ainda tem vaga ta pagando quanto 
2625,1, eu quero quantas doletas 
2626,1, excelente
2627,1, boa noite 
2628,1, nando moura nao tem intelecto o suficiente para estar entre os conservadores que realmente merecem estar no cpac ja pode ir para a jovenpan de bueras
2629,2, como pode o excelentissimo nando ego moura achar correto o lixo de materia do fmb nao falou nada contra ou a favor para mim ele ate concordou com a materia bem sinistro grava um video dizendo que vai revelar o que sabe mas ao ver o video nao fala merda nenhuma
2630,1, vish o agora virou inimigo tambem pode ate ter videozinho a respeito puts grilho e muito cara de pau desse cidadao tiraram o pirulitinho da crianca bua
2631,1, 
2632,1, netflix e para os fracos nos assistimos tv senado tv justica tv camara e tem conspiracoes criminosas intrigas roubos
2633,1, melhor propaganda de 2019 
2634,1, eu e minha familia fomos assaltados de dentro do carro num semaforo apontaram a arma na direcao de meu s
2635,1, passando para avisar que nao pode divulgar esse video pois o vital do rego ministro do tcu e amigo do lula proibiu os video
2636,1, fique por dentro das medidas do governo federal para vencer a impunidade no brasil acesse w e
2637,2, ja que a esquerda defensora do crime retirou a campanha do ar vamos viralizar pacoteanticrimesim 
2638,1, se tornou bem desnecessario esse moleque
2639,1, o verme preso e o capim motivacional que a militancia bura necesita e ele muito espeo prefere ficar na cadeia se
2640,1, vagabundo
2641,1, e uma vergonha esse gilmar
2642,1,alvarodiaspresidentesenado
2643,1, lagrimas caem sem parar com a justa homenagem que a band faz ao mito luciano do valeforca craque neto
2644,1, top das galaxias este pr bsnr
2645,1, top das galaxias
2646,1, nao ela seria ministra
2647,1,acho que crianca nao deveria brincar de politica 
2648,1, e porcaria
2649,1,a mae desse cara nao deu a luz mas cagou 
2650,1,sera que a globo vai pedir desculpas ao menino do desfile no fantastico 
2651,2,idestudantil mais uma boa tacada na esquerda
2652,2, g1imbecil audiencia zero para a globolixo chega nao toleramos mais esses bandidos da midia vendida ao comunism
2653,1,g1imbecil globo lixo
2654,1,quien vota en los fernandez no busca el mejor para argentina 
2655,1, then you wil know the truth and the truth wil set you fre john 832 
2656,1,hey if you use the new brave browser for 30 days theyl fund my chanel with a bonus heres the link 
2657,1, a tron sem duvidas e a melhor e mais diversificada
2658,1,brave veja videos sem publicidade nem anuncios 
2659,1,faucet hub o que e e como funciona aprenda a usar via faucet bitcoin
2660,1,video novo sobre faucets tron trx via 
2661,1, atencao redatores de apresentacoes em congressos e conferencias podem me chamar de ideologo de astrologo de surfista
2662,1, sancionado o novo marco das telecomunicacoes mais ampliacao do acesso a internet para a populacao ou seja informacao
2663,1, que vergonha leva uma chapuletada de franca que diz que ele nao tem nada de autentico e que se agarrou so 
2664,0, condenar o emprego da violencia policial contra os autores de setenta mil homicidios anuais e prova cabal de amor ao crim
2665,1, ni sabia que max lopez estaba en la tele
2666,1,essa semana tem video ensinando a utilizar a casa de cambio exchange no youtubea melhor
2667,1,por um mundo onde se possar dizer o que pensa
2668,1, hoje 7 retomamos os trabalhos do trecho 2 norte da br156 no amapa a obra e uma luta antiga ha mais de 40 anos o
2669,1,pura verdade em sao jose floripa sc 
2670,1,pura verdade 
2671,1, bate papo com caio copola 
2672,1, bebe anus so fala merda
2673,0, pra que ler a cu so e pra ver as pregas
2674,1, eles mostraram o furo pra todos
2675,1,o italiano lascou foi tudo agora 
2676,1, tem que dizer vade retro pro papacao tambem
2677,1, nao sei porque chamam ele de pica sonsa ele ta mais pra csonso e sem sal
2678,1, o povo brasileiro esta cansado do stf e suas decisoes esdruxulas que prejudicam a nacao que absurdo a policia a
2679,1, errou o nome dele prof olavo batizou de lobostao
2680,1, a cusoe reveleu seu furo ao mundo
2681,1, discurso dele ta antenado com o papacao
2682,1, e o papacao que chefiado por satanas agora chefia a igreja catolica
2683,1, mais uma cagada do cagad
2684,1, papacao ta querendo ser deus daqui a pouco o fogo do ceu o consumira todos verao
2685,1, ha tempos nao tinhamos um presidente tao popular e que anda no meio do seu povo de cabeca erguida parabens pr bolsonaroque deus sempre ilumine e o guie em seus caminhoseuconfioembolsonaro
2686,1,o brasil muito bem representado por um corupto 
2687,1, que delegado bandido quem deveria ser preso e o delegado
2688,1, ta alinhado com o papacao
2689,0,eu apoiorecal de mandato eletivo de deputados e senadores ecidadania
2690,1, parabens deputada continue com esse espirito patriotico
2691,1,se vc elogiou deve ter caroco nesse angu 
2692,1,foto de theradu 
2693,1, eu nao pagaria esse preco tao alto pra liderar uma nacao onde existem pessoas cegas maldosas estoucomafamiliabolsonaro
2694,1, deus te guarde sempre peco a deus por isso
2695,1, gostaria de entrar em contato com a doutora rosana alves como eu faco
2696,1, lindo demais esta mensagem
2697,1, te admiro senador jose medeiros pela sua inteligencia
2698,2, pois e que explicacao eles darao nao que sou a favor do armamento sou sim desarmar os bandidos e armar melhor os policiais
2699,0, que gosto hoje como pais ver um filho na faculdade
2700,1, voce deveria ter vergonha de representar o nosso pais justica de deus caira sobre todos os ladroes e corruptos
2701,1, nao da em nada nao esqueca justica nesse pais
2702,1, melhor voce rever deputado jose medeiros muito bom em que sentindo
2703,1, gostei das suas postagens os esquerdopatas sao doutrinarios dificil de mudar a mente
2704,1, querem mais alguns aninhos para roubar nao e
2705,1, deus protejam voces todos os dias o mundo esta podre e cada dia mais dificil
2706,1, isso e verdade eu pensei tambem mas entendi o recado
2707,1,queria tanto ir pra concretagem 
2708,1, me explica o role de ontem 
2709,1, uai amiga k vamos pra concretagem oush
2710,1,sem paciencia
2711,1, boa enzuh
2712,1, bolsonarorgulhaobrasil k 
2713,1,bolsonarorgulhaobrasil 
2714,1, cara maluko hahah
2715,1,k 
2716,1, bacana esse cgi pena que n e real
2717,1, babaca isao parece aquela imagem fake de buraco de anus negro k vaienfiar essa imagem no seu anus luz
2718,1, nao estudei o assunto da terra plana so assisti a uns videos de experimentos que mostram a planicidade das superficies a
2719,1, 
2720,1, quando o pt decidiu gastar bilhoes para construir um porto em cuba contratou medicos cubanos pagando 70 dos salarios
2721,1, governo temer pagou r 73 milhoes a salao de beleza em pernambuco uma forcatarefa do tcu montada para vasculhar contr
2722,1, vai a missa ou vai so na proxima eleicao k
2723,1, e justissima lulapreso
2724,1, acelera isso ai rapaz k
2725,1,a felicidade e o sentido e o proposito da vida o unico objetivo e a finalidade da existencia humanaristoteles
2726,1,melhor semana do ano um batalhao de noticias boas nos ultimos dias a sensacao de conquista e realmente gratificante
2727,1,apressate a viver bem e pensa que cada dia e por si so uma vidaseneca
2728,1, essa foi um soco no estomago sociedade totalmente despreparada pra acolher pessoas com problemas mentais
2729,1,extraordinariamente perturbador genial cirurgico emblematico magnificojoaquinphoenix jokermovie 
2730,1,para os que temem a liberdade que o mar exige o aquario continua sendo uma triste justificativa
2731,1,chegandojokerfilm jokerwek coringa 
2732,1,de tudo ficaram 3 coisasa certeza de que estamos comecandoa certeza de que e preciso continuara certeza de que podemos ser interrompidos antes de terminarfacamos da interrupcao um caminho novoda queda um passo de dancado medo uma escadado sonho uma pontef sabino
2733,1,o fanatismo e a unica forma de forca de vontade acessivel aos fracosfriedrich nietzsche
2734,1,de a uma pessoa uma verdade e ela vai pensar por um dia ensine uma pessoa a raciocinar e ela vai pensar por toda a vidaphil plait
2735,1,uma decisao dificilvoce tem que estar preparado para queimar em sua propria chamacomo se renovar sem primeiro se tornar cinzasnietzsche
2736,1,quanto mais nos elevamos menores parecemos aos olhos daqueles que nao sabem voarfriedrich nietzsche
2737,1,oh que saudades que tenhoda aurora da minha vidada minha infancia queridaque os anos nao trazem maiscasimiro de abreu
2738,2,o socialismo parece otimo sempre pareceu otimo e provavelmente sempre continuara a parecer excelente e somente quando voce vai alem da retorica e comeca a analisar fatos e que o socialismo acaba por ser uma grande decepcao senao um desastre thomas sowel
2739,1, deus abencoe ainda tem muito pela frente estamos todos orando juntos por voce 
2740,1,todos temos que trabalhar para o bem desse pais ordem e progresso 
2741,1, e isso ai 
2742,1,deus abencoe o brasil 
2743,1,feliz e a nacao cujo deus e o senhor 
2744,1,parabens pelo dia das criancas incluindo as vovos e os vovos 
2745,1,serio cade o povo que protege tanto a natureza cade o papa cade a onu cade a franca 
2746,1, vale a pena rever emocionante
2747,1,ai que tudolha issoque lindo gente 
2748,1,e emocionante mesmo saber que nos livramos de sermos uma venezuela porem se nao fossem os nossos herois brasileiros incluindo bolsonaromoro como nos estariamos 
2749,1,nem pao com mortadelacomo assimbolsonaro e osso duroke isso mesmo capitaoeu to de graca 
2750,0,a que ponto chega o mal caratismo desses canalhas alguem ai poderia confirmar se essa loja e mesmo do luciano hulkeles podem lancar mentiras no ar lancar petroleodar facadaque a faca vira simbolo de museu 
2751,1,porque vai essa curriola pra la o que o stf tem a ver com issopreocupados com a irma dulce 
2752,1,la em casa foi nao mitouvaza 
2753,1,o sonho dos esquerdopatas continua sendo so um sonho 
2754,1,ainda tem quem finge ficar de olhos fechados pra tanta canalhice 
2755,1, 
2756,1, amor vamos assistir um filme 10 minutos 
2757,0, passa a visao meu cmp
2758,1, quem nao ta exausto mentalmente nao viveu 2019 direito
2759,1, esse ano eu aprendi que ngm conhece ngm de verdade e nem adianta bater no peito e dizer o contrario ngm sabe do q o outr
2760,0, que meninos corajosos diante de um brucutu se firmaram vamos dar visibilidade a isso deputado nao tem que invadir o amb
2761,1, nos estamos em 2019 essa menina esta em 2064 
2762,1, vd k
2763,1, mds hauahuahauahauhauhauahauahuaha7uhauahauau ta feio mesmo hauahauahauha8auahau8aha8uha
2764,2, parem de tratar como comunista quem votou no hadad e como preconceituoso quem votou no bolsonaro isso demonstra uma ignora
2765,1, alguma serie ja superou essa cena de breaking bad 
2766,1, gabriel trabalha com o pai na borracharia da familia em jundiai fotografo sai pra tirar fotos do bairro no intervalo dos al
2767,1, inscricoes de projetos de reportagem ate amanha tem 3 bolsas de r 6 mil preporteres mulheres com as melh
2768,2, urgente ultimo grafico com as chances do governo bolsonaro dar certo impeachmentdobolsonarourgente 
2769,1, gente estou precisando de um emprego quem puder dar rt ai pra me ajudar tenho um filho de 1 ano e 3 meses quem souber d
2770,0, maluco que estranho a coincidencia do presidente ter vetado o projeto que exigia psicologia e assistencia social em escolas
2771,1, minha mae vendo discovery e assim
2772,1, e esse tipo de relacionamento que eu quero 
2773,1, algum terraplanista online pra me guiar ate a borda da terra pra q eu possa pular dela
2774,1, mano eu fico chocada e morro de dar risada ao mesmo tempo vendo os videos e o ig dele
2775,0, mds vcs nao tiram o nome do lula da boca hauahuyahauahau querido esquece o lula opt ja ta fora a anos
2776,1, eu so fui corrupto no verao passadocaixa2dobolsonaro 
2777,1, melhor presidente da historia em 10 meses
2778,1,cansada porem feliz
2779,1,minha cidade ta tao quente que as vezes acho que to morando no sol e nao no planeta terra 
2780,1, quando stalkeio a pessoa e vejo o que nao queria 
2781,1,e tao bom conversar com pessoas que nao ficam perguntando sobre a sua vida pessoal oro para deus enviar mais pessoas assim
2782,2,apos a denuncia da contaminacao de oleo no litoral mirada na venezuela descobre se da origem shel nos barris mais hilario e a explicacao dada no jn quase ironicamente que o presidente culpou um barco pirata afundando de origem venezuelanaseria comico se nao fosse tragico
2783,1,sera que errar 3 lances e permitir 2 gols ainda da pra manter manoel titular sobrecarregando cassio e gilpara roger 
